CreatedDate,pm25_Piyush: Living room ,pm10_Piyush: Living room ,aqi_Piyush: Living room 
30-05-2024 15:45,25,37,42
30-05-2024 16:00,23,34,38
30-05-2024 16:15,24,35,40
30-05-2024 16:30,22,32,37
30-05-2024 16:45,21,30,35
30-05-2024 17:00,18,25,30
30-05-2024 17:15,17,22,28
30-05-2024 17:30,17,22,28
30-05-2024 17:45,14,19,23
30-05-2024 18:00,14,18,23
30-05-2024 18:15,13,16,22
30-05-2024 18:30,40,87,87
30-05-2024 18:45,119,304,297
30-05-2024 19:00,109,278,263
30-05-2024 19:15,115,301,283
30-05-2024 19:30,123,316,302
30-05-2024 19:45,82,198,173
30-05-2024 20:00,59,126,117
30-05-2024 20:15,49,91,91
30-05-2024 20:30,45,79,79
30-05-2024 20:45,38,61,63
30-05-2024 21:00,34,54,57
30-05-2024 21:15,34,54,57
30-05-2024 21:30,36,56,60
30-05-2024 21:45,35,55,58
30-05-2024 22:00,34,53,57
30-05-2024 22:15,33,51,55
30-05-2024 22:30,33,51,55
30-05-2024 22:45,32,50,53
30-05-2024 23:00,32,49,53
30-05-2024 23:15,35,55,58
30-05-2024 23:30,30,46,50
30-05-2024 23:45,28,42,47
31-05-2024 00:00,28,43,47
31-05-2024 00:15,26,39,43
31-05-2024 00:30,25,38,42
31-05-2024 00:45,26,39,43
31-05-2024 01:00,27,41,45
31-05-2024 01:15,25,37,42
31-05-2024 01:30,23,33,38
31-05-2024 01:45,23,33,38
31-05-2024 02:00,23,34,38
31-05-2024 02:15,22,32,37
31-05-2024 02:30,21,29,35
31-05-2024 02:45,21,30,35
31-05-2024 03:00,20,28,33
31-05-2024 03:15,21,29,35
31-05-2024 03:30,21,30,35
31-05-2024 03:45,21,29,35
31-05-2024 04:00,22,32,37
31-05-2024 04:15,23,34,38
31-05-2024 04:30,24,36,40
31-05-2024 04:45,24,36,40
31-05-2024 05:00,25,37,42
31-05-2024 05:15,29,43,48
31-05-2024 05:30,29,44,48
31-05-2024 05:45,29,44,48
31-05-2024 06:00,31,48,52
31-05-2024 06:15,32,49,53
31-05-2024 06:30,33,51,55
31-05-2024 06:45,36,56,60
31-05-2024 07:00,41,66,68
31-05-2024 07:15,43,72,72
31-05-2024 07:30,47,85,85
31-05-2024 07:45,57,119,113
31-05-2024 08:00,89,232,197
31-05-2024 08:15,76,184,156
31-05-2024 08:30,63,142,128
31-05-2024 08:45,44,80,80
31-05-2024 09:00,42,76,76
31-05-2024 09:15,40,69,69
31-05-2024 09:30,40,72,72
31-05-2024 09:45,183,408,372
31-05-2024 10:00,67,149,133
31-05-2024 10:15,144,350,318
31-05-2024 10:30,137,340,313
31-05-2024 10:45,102,265,240
31-05-2024 11:00,68,154,136
31-05-2024 11:15,61,131,121
31-05-2024 11:30,102,278,240
31-05-2024 11:45,57,125,117
31-05-2024 12:00,48,93,93
31-05-2024 12:15,39,66,66
31-05-2024 12:30,48,92,92
31-05-2024 12:45,56,114,109
31-05-2024 13:00,40,65,67
31-05-2024 13:15,36,56,60
31-05-2024 13:30,32,49,53
31-05-2024 13:45,30,45,50
31-05-2024 14:00,29,44,48
31-05-2024 14:15,31,49,52
31-05-2024 14:30,32,50,53
31-05-2024 14:45,33,50,55
31-05-2024 15:00,31,48,52
31-05-2024 15:15,29,45,48
31-05-2024 15:30,31,48,52
31-05-2024 15:45,31,47,52
31-05-2024 16:00,31,48,52
31-05-2024 16:15,30,45,50
31-05-2024 16:30,29,44,48
31-05-2024 16:45,29,45,48
31-05-2024 17:00,30,45,50
31-05-2024 17:15,31,48,52
31-05-2024 17:30,30,46,50
31-05-2024 17:45,33,53,55
31-05-2024 18:00,85,211,183
31-05-2024 18:15,62,133,122
31-05-2024 18:30,53,105,103
31-05-2024 18:45,50,95,95
31-05-2024 19:00,112,286,273
31-05-2024 19:15,113,293,277
31-05-2024 19:30,91,229,203
31-05-2024 19:45,150,336,323
31-05-2024 20:00,191,428,398
31-05-2024 20:15,174,401,364
31-05-2024 20:30,154,365,326
31-05-2024 20:45,138,343,314
31-05-2024 21:00,126,323,305
31-05-2024 21:15,116,303,287
31-05-2024 21:30,105,276,250
31-05-2024 21:45,97,250,223
31-05-2024 22:00,92,234,207
31-05-2024 22:15,90,227,200
31-05-2024 22:30,90,226,200
31-05-2024 22:45,89,223,197
31-05-2024 23:00,85,209,183
31-05-2024 23:15,80,191,167
31-05-2024 23:30,76,176,153
31-05-2024 23:45,73,167,145
